# created by LinkChecker at 2025-08-26 22:25:43+002
# Read the documentation at https://linkchecker.github.io/linkchecker/
# Write comments and bugs to https://github.com/linkchecker/linkchecker/issues
urlname;parentname;base;result;warningstring;infostring;valid;url;line;column;name;dltime;size;checktime;cached;level;modified
/workshop/paris2019;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/paris2019/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/paris2019/;170;13;PracticalMEEG in Paris;4.100799560546875e-05;18231;3.467262029647827;0;2;
/workshop/oslo2019;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/oslo2019/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/oslo2019/;171;13;EEG workshop;3.600120544433594e-05;13886;3.391672134399414;0;2;
/workshop/oxford2019;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/oxford2019/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/oxford2019/;172;13;Oxford, UK;3.719329833984375e-05;11997;3.0515799522399902;0;2;
/workshop/toolkit2019;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/toolkit2019/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/toolkit2019/;173;13;MEG/EEG toolkit;3.409385681152344e-05;14414;2.709182024002075;0;2;
/workshop/davis2019;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/davis2019/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/davis2019/;174;13;ECoG/SEEG toolkit;3.504753112792969e-05;14560;2.818880081176758;0;2;
/workshop/leuven2019;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/leuven2019/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/leuven2019/;175;13;Leuven, Belgium;0.00010991096496582031;115921;2.7764241695404053;0;2;
/workshop/goettingen2019;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/goettingen2019/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/goettingen2019/;176;13;Göttingen, Germany;3.0994415283203125e-05;15469;2.7087879180908203;0;2;
/workshop/madrid2019;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/madrid2019/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/madrid2019/;177;13;Madrid, Spain;3.0994415283203125e-05;14281;2.7860350608825684;0;2;
/workshop/mannheim2018;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/mannheim2018/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/mannheim2018/;178;13;Mannheim, Germany;3.3855438232421875e-05;14308;2.8381290435791016;0;2;
/workshop/stockholm2018;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/stockholm2018/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/stockholm2018/;179;13;Stockholm;2.9802322387695312e-05;8178;3.2406258583068848;0;2;
/workshop/ohbm2018;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/ohbm2018/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/ohbm2018/;180;13;Singapore;4.1961669921875e-05;16845;3.336796283721924;0;2;
/workshop/toolkit2018;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/toolkit2018/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/toolkit2018/;181;13;MEG/EEG toolkit;3.886222839355469e-05;17657;3.437697172164917;0;2;
/workshop/chengdu2017;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/chengdu2017/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/chengdu2017/;182;13;Chengdu, China;6.508827209472656e-05;53828;3.5930349826812744;0;2;
/workshop/baci2017;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/baci2017/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/baci2017/;183;13;Bern, Switzerland;3.886222839355469e-05;12804;3.6644999980926514;0;2;
/workshop/salzburg2017;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/salzburg2017/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/salzburg2017/;184;13;Salzburg, Austria;3.2901763916015625e-05;14927;3.571013927459717;0;2;
/workshop/jyvaskyla2017;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/jyvaskyla2017/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/jyvaskyla2017/;185;13;Jyväskylä, Finland;3.504753112792969e-05;13567;3.4442381858825684;0;2;
/workshop/toolkit2017;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/toolkit2017/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/toolkit2017/;186;13;MEG/EEG toolkit;4.601478576660156e-05;17304;3.325953722000122;0;2;
/workshop/marseille2016b;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/marseille2016b/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/marseille2016b/;187;13;Marseille, France;3.0994415283203125e-05;15496;3.3349621295928955;0;2;
/workshop/tuebingen2016;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/tuebingen2016/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/tuebingen2016/;188;13;Tübingen, Germany;3.504753112792969e-05;14547;3.224015951156616;0;2;
/workshop/guangzhou;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/guangzhou/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/guangzhou/;189;13;Guangzhou, China;3.409385681152344e-05;15102;3.0078020095825195;0;2;
/workshop/london;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/london/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/london/;190;13;London, UK;3.695487976074219e-05;13140;3.0140228271484375;0;2;
/workshop/coimbra;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/coimbra/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/coimbra/;191;13;Coimbra, Portugal;3.695487976074219e-05;14637;3.356154203414917;0;2;
/workshop/kiel;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/kiel/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/kiel/;192;13;Kiel, Germany;3.695487976074219e-05;14522;3.4901602268218994;0;2;
/workshop/toolkit2016;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/toolkit2016/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/toolkit2016/;193;13;MEG/EEG toolkit;3.790855407714844e-05;18007;3.6907289028167725;0;2;
/workshop/marseille;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/marseille/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/marseille/;194;13;Marseille, France;4.00543212890625e-05;18491;3.7813358306884766;0;2;
/workshop/realtime;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/realtime/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/realtime/;195;13;Nijmegen;3.6716461181640625e-05;10857;4.134263038635254;0;2;
/workshop/salzburg;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/salzburg/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/salzburg/;196;13;Salzburg, Austria;2.7894973754882812e-05;521;4.294632911682129;0;2;
/workshop/aarhus2015;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/aarhus2015/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/aarhus2015/;197;13;Aarhus, Denmark;3.695487976074219e-05;13547;4.226970911026001;0;2;
/workshop/chieti2015;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/chieti2015/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/chieti2015/;198;13;Chieti, Italy;4.00543212890625e-05;11258;4.286561012268066;0;2;
/workshop/barcelona;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/barcelona/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/barcelona/;199;13;Barcelona, Spain;4.1961669921875e-05;14372;4.287613868713379;0;2;
/workshop/toolkit2015;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/toolkit2015/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/toolkit2015/;200;13;MEG/EEG toolkit;4.267692565917969e-05;16119;4.280359268188477;0;2;
/workshop/meg-uk-2015;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/meg-uk-2015/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/meg-uk-2015/;201;13;MEG-UK meeting;8.821487426757812e-05;16341;4.236330986022949;0;2;
/workshop/natmeg2014;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/natmeg2014/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/natmeg2014/;202;13;Stockholm, Sweden;0.00012373924255371094;10052;4.051808834075928;0;2;
/workshop/birmingham;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/birmingham/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/birmingham/;203;13;Birmingham, UK;3.409385681152344e-05;11833;4.057487964630127;0;2;
/workshop/parma;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/parma/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/parma/;204;13;Parma, Italy;3.62396240234375e-05;14873;4.001464128494263;0;2;
/workshop/zurich;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/zurich/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/zurich/;205;13;Zurich, Switzerland;4.100799560546875e-05;13742;3.541315793991089;0;2;
/workshop/goettingen;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/goettingen/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/goettingen/;206;13;Göttingen, Germany;3.409385681152344e-05;13607;3.4368929862976074;0;2;
/workshop/stockholm2014;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/stockholm2014/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/stockholm2014/;207;13;Stockholm, Sweden;3.504753112792969e-05;10700;3.298510789871216;0;2;
/workshop/toolkit2014;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/toolkit2014/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/toolkit2014/;208;13;MEG/EEG toolkit;3.3855438232421875e-05;14150;3.206709146499634;0;2;
/workshop/groesbeek2013;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/groesbeek2013/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/groesbeek2013/;209;13;Groesbeek, Netherlands;2.9802322387695312e-05;9186;2.987016201019287;0;2;
/workshop/hamburg2013;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/hamburg2013/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/hamburg2013/;210;13;Hamburg, Germany;4.291534423828125e-05;14083;3.2475929260253906;0;2;
/workshop/donostia2013;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/donostia2013/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/donostia2013/;211;13;San Sebastian, Spain;3.314018249511719e-05;13814;3.177432060241699;0;2;
/workshop/toronto;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/toronto/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/toronto/;212;13;Toronto, Canada;3.600120544433594e-05;15399;3.373296022415161;0;2;
/workshop/tuebingen13;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/tuebingen13/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/tuebingen13/;213;13;Tübingen, Germany;3.1948089599609375e-05;14290;3.1040918827056885;0;2;
/workshop/trento;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/trento/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/trento/;215;13;Trento, Italy;4.100799560546875e-05;18579;3.003213882446289;0;2;
/workshop/krakow;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/krakow/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/krakow/;216;13;Krakow, Poland;4.410743713378906e-05;13571;3.2928221225738525;0;2;
/workshop/frankfurt;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/frankfurt/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/frankfurt/;217;13;Frankfurt, Germany;3.218650817871094e-05;11577;3.3914339542388916;0;2;
/workshop/hamburg;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/hamburg/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/hamburg/;218;13;Hamburg, Germany;3.1948089599609375e-05;9832;3.502127170562744;0;2;
/workshop/stlouis;http://localhost:4000/workshop/;;200 OK;Redirected to `http://localhost:4000/workshop/stlouis/' status: 301 Moved Permanently.;;True;http://localhost:4000/workshop/stlouis/;222;13;St Louis, USA;3.504753112792969e-05;8765;3.3237221240997314;0;2;
/development/integration;http://localhost:4000/development/;;200 OK;Redirected to `http://localhost:4000/development/integration/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/integration/;140;211;integration;4.291534423828125e-05;17025;3.207434892654419;0;2;
/development/contribute;http://localhost:4000/development/;;200 OK;Redirected to `http://localhost:4000/development/contribute/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/contribute/;143;7;Contribute;3.910064697265625e-05;12008;2.9180290699005127;0;2;
/development/guideline;http://localhost:4000/development/;;200 OK;Redirected to `http://localhost:4000/development/guideline/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/guideline/;144;7;Guidelines;2.8848648071289062e-05;8347;3.258671283721924;0;2;
/development/architecture;http://localhost:4000/development/;;200 OK;Redirected to `http://localhost:4000/development/architecture/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/architecture/;145;7;Software architecture;3.409385681152344e-05;15203;3.1215920448303223;0;2;
/development/datastructure;http://localhost:4000/development/;;200 OK;Redirected to `http://localhost:4000/development/datastructure/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/datastructure/;146;7;Data structures;4.1961669921875e-05;17695;3.027068853378296;0;2;
/development/releasing;http://localhost:4000/development/;;200 OK;Redirected to `http://localhost:4000/development/releasing/' status: 301 Moved Permanently.;;True;http://localhost:4000/development/releasing/;147;7;Release and quality control;4.220008850097656e-05;11933;2.8532049655914307;0;2;
